FID,Year,Sample,Station,SWD_Water,WFD_Water,Date,Time,Month,Programme,Survey,Latitude,Longitude,Water_Dept,Depth__m_,ammonium__,Field16,colored_di,density__k,dissolved,dissolve_1,dissolve_2,dissolve_3,nitrate__,nitrite__N,organic_ca,phosphate,TOoxN,Phos,Salinity_,salinity1,sigma_t,temperatur,total_alka,total_nitr,total_ni_1,total_phos
1581,2013,38,IA36E422, , ,31/01/2013 00:00:00,2006,January,NUT,CV13001,53.728999999999999,-5.901700000000000,44.280000000000001,2.910000000000000, , , , , , ,266.86, ,6.620000000000000,0.04, ,0.57,6.620000000000000,0.570000000000000,34.466000000000001,34.444000000000003, ,0.000000000000000, , , , 
1582,2013,37,IA36E422, , ,31/01/2013 00:00:00,1953,January,NUT,CV13001,53.729300000000002,-5.947000000000000,37.359999999999999,3.000000000000000, , , , , , , , ,8.810000000000000,0.15, ,0.66,8.810000000000000,0.660000000000000,35.003000000000000,0.000000000000000, ,0.000000000000000, , , , 
1583,2013,36,IA36E422, , ,31/01/2013 00:00:00,1934,January,NUT,CV13001,53.729500000000002,-5.997000000000000,30.449999999999999,30.280000000000001, , , , , , ,269.17, ,6.990000000000000,0.07, ,0.6,6.990000000000000,0.600000000000000,34.325000000000003,34.323999999999998, ,0.000000000000000, , , , 
1584,2013,36,IA36E422, , ,31/01/2013 00:00:00,1934,January,NUT,CV13001,53.729500000000002,-5.997000000000000,30.449999999999999,2.680000000000000, , , , , , ,275.49, ,9.570000000000000,0.18, ,0.68,9.570000000000000,0.680000000000000,33.899000000000001,33.881000000000000, ,0.000000000000000, , , , 
1585,2013,35,IA36E388, , ,31/01/2013 00:00:00,1918,January,NUT,CV13001,53.729300000000002,-6.050200000000000,23.980000000000000,3.000000000000000, , , , , , , , ,10.199999999999999,0.19, ,0.69,10.199999999999999,0.690000000000000,33.674999999999997,0.000000000000000, ,0.000000000000000, , , , 
1586,2013,34,IA36E388, , ,31/01/2013 00:00:00,1858,January,NUT,CV13001,53.729199999999999,-6.100000000000000,19.500000000000000,19.210000000000001, , , , , , ,275.68, ,10.600000000000000,0.24, ,0.68,10.600000000000000,0.680000000000000,33.835000000000001,33.862000000000002, ,0.000000000000000, , , , 
1587,2013,34,IA36E388, , ,31/01/2013 00:00:00,1858,January,NUT,CV13001,53.729199999999999,-6.100000000000000,19.500000000000000,2.820000000000000, , , , , , ,275.89, ,12.100000000000000,0.25, ,0.68,12.100000000000000,0.680000000000000,33.505000000000003,33.475999999999999, ,0.000000000000000, , , , 
1588,2013,33,IA36E3859, , ,31/01/2013 00:00:00,1844,January,NUT,CV13001,53.729500000000002,-6.147700000000000,14.520000000000000,3.000000000000000, , , , , , , , ,12.300000000000001,0.24, ,0.71,12.300000000000001,0.710000000000000,33.191000000000003,0.000000000000000, ,0.000000000000000, , , , 
1589,2013,32,IA36E3853, , ,31/01/2013 00:00:00,1826,January,NUT,CV13001,53.728999999999999,-6.198300000000000,9.970000000000001,10.740000000000000, , , , , , ,276.2, ,12.800000000000001,0.24, ,0.67,12.800000000000001,0.670000000000000,33.329000000000001,33.363000000000000, ,0.000000000000000, , , , 
1590,2013,32,IA36E3853, , ,31/01/2013 00:00:00,1826,January,NUT,CV13001,53.728999999999999,-6.198300000000000,9.970000000000001,3.100000000000000, , , , , , ,277.82, ,15.699999999999999,0.27, ,0.69,15.699999999999999,0.690000000000000,32.777000000000001,32.659999999999997, ,0.000000000000000, , , , 
1591,2013,1470,IA32E1486, ,Lough Mahon,04/02/2013 00:00:00,1400,February,NUT,CV13001,51.898800000000001,-8.390000000000001,8.400000000000000,10.100000000000000, , , , ,1948.59, ,268.05, ,46.600000000000001,0.42, ,1.22,46.600000000000001,1.220000000000000,27.617000000000001,29.125000000000000, ,0.000000000000000,2058.27, , , 
1592,2013,1470,IA32E1486, ,Lough Mahon,04/02/2013 00:00:00,1400,February,NUT,CV13001,51.898800000000001,-8.390000000000001,8.400000000000000,3.070000000000000, , , , ,1817.92, ,289.17, ,69.900000000000006,0.46, ,1.21,69.900000000000006,1.210000000000000,23.239999999999998,22.567000000000000, ,0.000000000000000,1906.32, , , 
1593,2013,1413,IA32E139, , ,06/02/2013 00:00:00,427,February,NUT,CV13001,51.552199999999999,-8.713699999999999,37.710000000000001,3.000000000000000, , , , , , , , ,9.830000000000000,0.06, ,0.76,9.830000000000000,0.760000000000000,35.070999999999998,0.000000000000000, ,0.000000000000000, , , , 
1594,2013,1412,IA31E0479, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,559,February,NUT,CV13001,51.444699999999997,-9.337300000000001,8.600000000000000,3.000000000000000, , , , , , , , ,10.800000000000001,0.07, ,0.77,10.800000000000001,0.770000000000000,35.006999999999998,0.000000000000000, ,0.000000000000000, , , , 
1595,2013,1411,IA31E0719, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,536,February,NUT,CV13001,51.455199999999998,-9.247199999999999,43.710000000000001,3.000000000000000, , , , , , , , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,35.058000000000000,0.000000000000000, ,0.000000000000000, , , , 
1596,2013,1410,IA32E139, , ,06/02/2013 00:00:00,258,February,NUT,CV13001,51.552199999999999,-8.713699999999999,46.649999999999999,3.000000000000000, , , , , , , , ,10.100000000000000,0.11, ,0.73,10.100000000000000,0.730000000000000,35.097000000000001,0.000000000000000, ,0.000000000000000, , , , 
1597,2013,1409,IA32E1338, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,403,February,NUT,CV13001,51.519700000000000,-8.925700000000001,41.070000000000000,3.000000000000000, , , , , , , , ,10.800000000000001,0.11, ,0.76,10.800000000000001,0.760000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , , 
1598,2013,1408,IA31E0745, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,517,February,NUT,CV13001,51.470500000000001,-9.173299999999999,45.979999999999997,3.000000000000000, , , , , , , , ,10.500000000000000,0.08, ,0.75,10.500000000000000,0.750000000000000,35.033999999999999,0.000000000000000, ,0.000000000000000, , , , 
1599,2013,1403,IA32D9576, ,South Western Atlantic Seaboard (HAs 21;22),08/02/2013 00:00:00,1513,February,NUT,CV13001,51.785200000000003,-10.388700000000000,57.200000000000003,3.000000000000000, , , , , , , , ,10.600000000000000,0.08, ,0.66,10.600000000000000,0.660000000000000,35.109000000000002,0.000000000000000, ,0.000000000000000, , , , 
1600,2013,1375,IA33D9658, ,South Western Atlantic Seaboard (HAs 21;22),08/02/2013 00:00:00,1,February,NUT,CV13001,52.085999999999999,-10.449700000000000,62.000000000000000,39.600000000000001, , , , , , ,267.32, ,10.199999999999999,0.12, ,0.7,10.199999999999999,0.700000000000000,35.073000000000000,35.058000000000000, ,0.000000000000000, , , , 
1601,2013,1375,IA33D9658, ,South Western Atlantic Seaboard (HAs 21;22),08/02/2013 00:00:00,1,February,NUT,CV13001,52.085999999999999,-10.449700000000000,62.000000000000000,2.740000000000000, , , , , , ,271.57, ,11.400000000000000,0.13, ,0.7,11.400000000000000,0.700000000000000,34.558999999999997,34.554000000000002, ,0.000000000000000, , , , 
1602,2013,1154,IA33E3614, ,Eastern Celtic Sea (HAs 13;17),03/02/2013 00:00:00,1341,February,NUT,CV13001,52.149000000000001,-6.619300000000000,14.199999999999999,3.000000000000000, , , , , , , , ,14.100000000000000,0.24, ,0.77,14.100000000000000,0.770000000000000,34.250000000000000,0.000000000000000, ,0.000000000000000, , , , 
1603,2013,476,IA33E0251, ,Outer Tralee Bay,08/02/2013 00:00:00,1720,February,NUT,CV13001,52.268200000000000,-9.862000000000000,8.750000000000000,3.000000000000000, , , , , , , , ,14.100000000000000,0.26, ,0.69,14.100000000000000,0.690000000000000,32.357999999999997,0.000000000000000, ,0.000000000000000, , , , 
1604,2013,475,IA31E0448, ,Roaring Water Bay,06/02/2013 00:00:00,2035,February,NUT,CV13001,51.475999999999999,-9.455000000000000,16.530000000000001,3.000000000000000, , , , , , , , ,12.699999999999999,0.15, ,0.77,12.699999999999999,0.770000000000000,34.360999999999997,0.000000000000000, ,0.000000000000000, , , , 
1605,2013,474,IA31E0441, ,Roaring Water Bay,06/02/2013 00:00:00,2112,February,NUT,CV13001,51.495699999999999,-9.523199999999999,21.230000000000000,3.000000000000000, , , , , , , , ,11.500000000000000,0.15, ,0.76,11.500000000000000,0.760000000000000,34.613999999999997,0.000000000000000, ,0.000000000000000, , , , 
1606,2013,473,IA31E0443, ,Roaring Water Bay,06/02/2013 00:00:00,1939,February,NUT,CV13001,51.445999999999998,-9.543300000000000,38.939999999999998,3.000000000000000, , , , , , , , ,11.199999999999999,0.09, ,0.79,11.199999999999999,0.790000000000000,35.012999999999998,0.000000000000000, ,0.000000000000000, , , , 
1607,2013,472,IA31E0177, ,Roaring Water Bay,06/02/2013 00:00:00,2255,February,NUT,CV13001,51.483199999999997,-9.674799999999999,26.859999999999999,3.000000000000000, , , , , , , , ,11.100000000000000,0.09, ,0.79,11.100000000000000,0.790000000000000,34.979999999999997,0.000000000000000, ,0.000000000000000, , , , 
1608,2013,470,IA32E1497, ,Lough Mahon,04/02/2013 00:00:00,1345,February,NUT,CV13001,51.881000000000000,-8.347300000000001,6.490000000000000,3.000000000000000, , , , , , , , ,80.299999999999997,0.58, ,1.26,80.299999999999997,1.260000000000000,21.332999999999998,0.000000000000000, ,0.000000000000000, , , , 
1609,2013,468,IA32E1732, ,Lough Mahon,04/02/2013 00:00:00,1328,February,NUT,CV13001,51.860500000000002,-8.329200000000000,11.670000000000000,3.000000000000000, , , , , , , , ,74.099999999999994,0.54, ,1.14,74.099999999999994,1.140000000000000,22.809999999999999,0.000000000000000, ,0.000000000000000, , , , 
1610,2013,467,IA32E1733, ,Cork Harbour,04/02/2013 00:00:00,1312,February,NUT,CV13001,51.843299999999999,-8.308500000000000,20.109999999999999,3.000000000000000, , , , , , , , ,30.000000000000000,0.29, ,0.82,30.000000000000000,0.820000000000000,31.396000000000001,0.000000000000000, ,0.000000000000000, , , , 
1611,2013,466,IA32E1736, ,Cork Harbour,04/02/2013 00:00:00,1302,February,NUT,CV13001,51.849800000000002,-8.276500000000000,19.399999999999999,3.000000000000000, , , , , , , , ,25.199999999999999,0.24, ,0.78,25.199999999999999,0.780000000000000,32.356000000000002,0.000000000000000, ,0.000000000000000, , , , 
1612,2013,465,IA32E1736, ,Cork Harbour,04/02/2013 00:00:00,1246,February,NUT,CV13001,51.835299999999997,-8.263700000000000,15.300000000000001,14.789999999999999, , , , ,2137.73, ,257.92, ,13.100000000000000,0.17, ,0.68,13.100000000000000,0.680000000000000,34.423999999999999,34.828000000000003, ,0.000000000000000,2293.85, , , 
1613,2013,465,IA32E1736, ,Cork Harbour,04/02/2013 00:00:00,1246,February,NUT,CV13001,51.835299999999997,-8.263700000000000,15.300000000000001,3.240000000000000, , , , ,2117.35, ,271.97, ,29.699999999999999,0.26, ,0.81,29.699999999999999,0.810000000000000,31.439000000000000,29.949999999999999, ,0.000000000000000,2228.59, , , 
1614,2013,464,IA32E1736, ,Cork Harbour,04/02/2013 00:00:00,1259,February,NUT,CV13001,51.848199999999999,-8.266800000000000,11.490000000000000,3.000000000000000, , , , , , , , ,27.000000000000000,0.25, ,0.79,27.000000000000000,0.790000000000000,32.054000000000002,0.000000000000000, ,0.000000000000000, , , , 
1615,2013,463,IA32E1816, ,Outer Cork Harbour,04/02/2013 00:00:00,1019,February,NUT,CV13001,51.779699999999998,-8.266700000000000,16.379999999999999,3.000000000000000, , , , , , , , ,19.199999999999999,0.2, ,0.73,19.199999999999999,0.730000000000000,33.457999999999998,0.000000000000000, ,0.000000000000000, , , , 
1616,2013,454,IA35E0888, ,Inner Galway Bay North,09/02/2013 00:00:00,1455,February,NUT,CV13001,53.249699999999997,-9.027500000000000,8.760000000000000,8.390000000000001, , , , , , ,271.7, ,16.300000000000001,0.19, ,0.63,16.300000000000001,0.630000000000000,30.004999999999999,31.324999999999999, ,0.000000000000000, , , , 
1617,2013,454,IA35E0888, ,Inner Galway Bay North,09/02/2013 00:00:00,1455,February,NUT,CV13001,53.249699999999997,-9.027500000000000,8.760000000000000,2.900000000000000, , , , , , ,300.22, ,17.600000000000001,0.17, ,0.51,17.600000000000001,0.510000000000000,27.303000000000001,25.158999999999999, ,0.000000000000000, , , , 
1618,2013,453,IA35E0891, ,Inner Galway Bay North,09/02/2013 00:00:00,1402,February,NUT,CV13001,53.220300000000002,-9.100199999999999,15.529999999999999,15.310000000000000, , , , , , ,272.43, ,12.199999999999999,0.2, ,0.7,12.199999999999999,0.700000000000000,33.124000000000002,33.417999999999999, ,0.000000000000000, , , , 
1619,2013,453,IA35E0891, ,Inner Galway Bay North,09/02/2013 00:00:00,1402,February,NUT,CV13001,53.220300000000002,-9.100199999999999,15.529999999999999,3.160000000000000, , , , , , ,296.12, ,15.000000000000000,0.15, ,0.6,15.000000000000000,0.600000000000000,30.529000000000000,27.303999999999998, ,0.000000000000000, , , , 
1620,2013,452,IA35E0886, ,Inner Galway Bay North,09/02/2013 00:00:00,1417,February,NUT,CV13001,53.229199999999999,-9.064500000000001,11.320000000000000,11.390000000000001, , , , , , ,271.63, ,14.000000000000000,0.19, ,0.64,14.000000000000000,0.640000000000000,31.009000000000000,32.637999999999998, ,0.000000000000000, , , , 
1621,2013,452,IA35E0886, ,Inner Galway Bay North,09/02/2013 00:00:00,1417,February,NUT,CV13001,53.229199999999999,-9.064500000000001,11.320000000000000,2.950000000000000, , , , , , ,307.15, ,17.399999999999999,0.15, ,0.5,17.399999999999999,0.500000000000000,27.189000000000000,25.238000000000000, ,0.000000000000000, , , , 
1622,2013,451,IA35E0883, ,Inner Galway Bay North,09/02/2013 00:00:00,1429,February,NUT,CV13001,53.240000000000002,-9.078700000000000,11.570000000000000,11.300000000000001, , , , , , ,272.81, ,12.800000000000001,0.19, ,0.69,12.800000000000001,0.690000000000000,32.460000000000001,32.613000000000000, ,0.000000000000000, , , , 
1623,2013,451,IA35E0883, ,Inner Galway Bay North,09/02/2013 00:00:00,1429,February,NUT,CV13001,53.240000000000002,-9.078700000000000,11.570000000000000,2.790000000000000, , , , , , ,300.35, ,19.000000000000000,0.18, ,0.49,19.000000000000000,0.490000000000000,26.492000000000001,25.986999999999998, ,0.000000000000000, , , , 
1624,2013,445,IA34E0951, ,Lower Shannon Estuary,09/02/2013 00:00:00,400,February,NUT,CV13001,52.609800000000000,-9.193800000000000,21.949999999999999,3.000000000000000, , , , , , , , ,30.600000000000001,0.2, ,0.82,30.600000000000001,0.820000000000000,22.733000000000001,0.000000000000000, ,0.000000000000000, , , , 
1625,2013,444,IA34E0922, ,Lower Shannon Estuary,09/02/2013 00:00:00,335,February,NUT,CV13001,52.581000000000003,-9.299300000000001,28.170000000000002,3.000000000000000, , , , , , , , ,28.100000000000001,0.2, ,0.82,28.100000000000001,0.820000000000000,24.751000000000001,0.000000000000000, ,0.000000000000000, , , , 
1626,2013,443,IA34E0682, ,Lower Shannon Estuary,09/02/2013 00:00:00,308,February,NUT,CV13001,52.591200000000001,-9.407800000000000,25.219999999999999,23.420000000000002, , , , ,2502.03, ,293.26, ,23.699999999999999,0.2, ,0.8,23.699999999999999,0.800000000000000,25.481000000000002,27.065999999999999, ,0.000000000000000,2620.91, , , 
1627,2013,443,IA34E0682, ,Lower Shannon Estuary,09/02/2013 00:00:00,308,February,NUT,CV13001,52.591200000000001,-9.407800000000000,25.219999999999999,2.870000000000000, , , , , , ,298, ,26.399999999999999,0.19, ,0.78,26.399999999999999,0.780000000000000,26.552000000000000,25.446000000000002, ,0.000000000000000, , , , 
1628,2013,442,IA34E0627, ,Mouth of the Shannon (HAs 23;27),09/02/2013 00:00:00,230,February,NUT,CV13001,52.597999999999999,-9.564500000000001,16.280000000000001,15.260000000000000, , , , ,2320.76, ,284.44, ,17.500000000000000,0.19, ,0.77,17.500000000000000,0.770000000000000,30.524000000000001,30.600000000000001, ,0.000000000000000,2471.82, , , 
1629,2013,442,IA34E0627, ,Mouth of the Shannon (HAs 23;27),09/02/2013 00:00:00,230,February,NUT,CV13001,52.597999999999999,-9.564500000000001,16.280000000000001,3.050000000000000, , , , ,2359.35, ,288.35, ,18.899999999999999,0.2, ,0.78,18.899999999999999,0.780000000000000,29.431000000000001,29.204000000000001, ,0.000000000000000,2521.54, , , 
1630,2013,437,IA31D943, , ,07/02/2013 00:00:00,425,February,NUT,CV13001,51.358499999999999,-10.650000000000000,0.000000000000000,149.532999999999987, , , , ,2130.69, ,256.32, ,9.160000000000000,0.05, ,0.58,9.160000000000000,0.580000000000000,35.491000000000000,35.463999999999999, ,0.000000000000000,2332.65, , , 
1631,2013,437,IA31D943, , ,07/02/2013 00:00:00,425,February,NUT,CV13001,51.358499999999999,-10.650000000000000,0.000000000000000,119.090999999999994, , , , ,2137.78, ,255.5, ,9.289999999999999,0.06, ,0.61,9.289999999999999,0.610000000000000,35.451000000000001,35.472000000000001, ,0.000000000000000,2334.16, , , 
1632,2013,437,IA31D943, , ,07/02/2013 00:00:00,425,February,NUT,CV13001,51.358499999999999,-10.650000000000000,0.000000000000000,80.319999999999993, , , , , , ,253.52, ,9.270000000000000,0.06, ,0.57,9.270000000000000,0.570000000000000,35.500999999999998,35.494999999999997, ,0.000000000000000, , , , 
1633,2013,437,IA31D943, , ,07/02/2013 00:00:00,425,February,NUT,CV13001,51.358499999999999,-10.650000000000000,0.000000000000000,3.590000000000000, , , , ,2139.33, ,252.86, ,8.970000000000001,0.06, ,0.56,8.970000000000001,0.560000000000000,35.529000000000003,35.511000000000003, ,0.000000000000000,2333.66, , , 
1634,2013,427,IA33E2663, ,Eastern Celtic Sea (HAs 13;17),04/02/2013 00:00:00,220,February,NUT,CV13001,52.000200000000000,-7.518800000000000,32.000000000000000,3.000000000000000, , , , , , , , ,10.600000000000000,0.13, ,0.7,10.600000000000000,0.700000000000000,34.892000000000003,0.000000000000000, ,0.000000000000000, , , , 
1635,2013,410,IA32E1625, ,Courtmacsherry Bay,06/02/2013 00:00:00,1429,February,NUT,CV13001,51.590200000000003,-8.616500000000000,38.399999999999999,3.000000000000000, , , , , , , , ,9.470000000000001,0.1, ,0.7,9.470000000000001,0.700000000000000,35.151000000000003,0.000000000000000, ,0.000000000000000, , , , 
1636,2013,409,IA32E1364, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,1526,February,NUT,CV13001,51.539999999999999,-8.821500000000000,52.329999999999998,48.649999999999999, , , , ,2155.83, ,259.87, ,9.170000000000000,0.06, ,0.71,9.170000000000000,0.710000000000000,35.164999999999999,35.143999999999998, ,0.000000000000000,2331.05, , , 
1637,2013,409,IA32E1364, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,1526,February,NUT,CV13001,51.539999999999999,-8.821500000000000,52.329999999999998,2.630000000000000, , , , ,2153.62, ,263.55, ,9.730000000000000,0.05, ,0.72,9.730000000000000,0.720000000000000,35.110999999999997,35.079000000000001, ,0.000000000000000,2312.18, , , 
1638,2013,408,IA31E0771, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,1648,February,NUT,CV13001,51.499699999999997,-9.099000000000000,38.340000000000003,37.250000000000000, , , , ,2163.65, ,263.6, ,10.100000000000000,0.06, ,0.76,10.100000000000000,0.760000000000000,35.060000000000002,35.036000000000001, ,0.000000000000000,2306.71, , , 
1639,2013,408,IA31E0771, ,Western Celtic Sea (HAs 18;19;20),06/02/2013 00:00:00,1648,February,NUT,CV13001,51.499699999999997,-9.099000000000000,38.340000000000003,2.720000000000000, , , , ,2164.67, ,264.56, ,10.400000000000000,0.09, ,0.76,10.400000000000000,0.760000000000000,35.049999999999997,35.024999999999999, ,0.000000000000000,2325.27, , , 
1640,2013,407,IA31E0416, ,Roaring Water Bay,06/02/2013 00:00:00,2155,February,NUT,CV13001,51.455300000000001,-9.598000000000001,45.109999999999999,41.930000000000000, , , , , , ,266.03, ,10.800000000000001,0.08, ,0.79,10.800000000000001,0.790000000000000,35.033999999999999,34.994999999999997, ,0.000000000000000, , , , 
1641,2013,407,IA31E0416, ,Roaring Water Bay,06/02/2013 00:00:00,2155,February,NUT,CV13001,51.455300000000001,-9.598000000000001,45.109999999999999,3.510000000000000, , , , , , ,268.04, ,11.300000000000001,0.1, ,0.78,11.300000000000001,0.780000000000000,34.994999999999997,34.965000000000003, ,0.000000000000000, , , , 
1642,2013,406,IA31E0181, ,Western Celtic Sea (HAs 18;19;20),07/02/2013 00:00:00,5,February,NUT,CV13001,51.430500000000002,-9.769200000000000,58.509999999999998,3.000000000000000, , , , , , , , ,11.500000000000000,0.06, ,0.76,11.500000000000000,0.760000000000000,35.045999999999999,0.000000000000000, ,0.000000000000000, , , , 
1643,2013,404,IA32D9953, ,South Western Atlantic Seaboard (HAs 21;22),07/02/2013 00:00:00,1404,February,NUT,CV13001,51.570999999999998,-10.203700000000000,59.640000000000001,3.000000000000000, , , , , , , , ,10.199999999999999,<0.04, ,0.73,10.199999999999999,0.730000000000000,35.109000000000002,0.000000000000000, ,0.000000000000000, , , , 
1644,2013,403,IA32D9834, ,South Western Atlantic Seaboard (HAs 21;22),08/02/2013 00:00:00,200,February,NUT,CV13001,51.716700000000003,-10.273300000000001,57.820000000000000,3.000000000000000, , , , , , , , ,11.500000000000000,0.1, ,0.71,11.500000000000000,0.710000000000000,34.478999999999999,0.000000000000000, ,0.000000000000000, , , , 
1645,2013,402,IA32D9466, ,South Western Atlantic Seaboard (HAs 21;22),08/02/2013 00:00:00,428,February,NUT,CV13001,51.850200000000001,-10.495699999999999,89.430000000000007,3.000000000000000, , , , , , , , ,11.100000000000000,0.1, ,0.68,11.100000000000000,0.680000000000000,34.957000000000001,0.000000000000000, ,0.000000000000000, , , , 
1646,2013,399,IA33D9641, ,South Western Atlantic Seaboard (HAs 21;22),08/02/2013 00:00:00,1333,February,NUT,CV13001,52.149799999999999,-10.519700000000000,51.329999999999998,45.859999999999999, , , , , , ,267.35, ,10.300000000000001,0.08, ,0.66,10.300000000000001,0.660000000000000,35.207999999999998,35.176000000000002, ,0.000000000000000, , , , 
1647,2013,399,IA33D9641, ,South Western Atlantic Seaboard (HAs 21;22),08/02/2013 00:00:00,1333,February,NUT,CV13001,52.149799999999999,-10.519700000000000,51.329999999999998,3.880000000000000, , , , , , ,269.22, ,9.470000000000001,0.07, ,0.67,9.470000000000001,0.670000000000000,35.180999999999997,35.154000000000003, ,0.000000000000000, , , , 
1648,2013,398,IA33D9568, ,Southwestern Atlantic Seaboard (HA 23),08/02/2013 00:00:00,1400,February,NUT,CV13001,52.190300000000001,-10.479300000000000,52.390000000000001,3.000000000000000, , , , , , , , ,10.500000000000000,0.11, ,0.69,10.500000000000000,0.690000000000000,34.957999999999998,0.000000000000000, ,0.000000000000000, , , , 
1649,2013,397,IA33D9589, ,Southwestern Atlantic Seaboard (HA 23),08/02/2013 00:00:00,1432,February,NUT,CV13001,52.240699999999997,-10.368800000000000,72.950000000000003,3.000000000000000, , , , , , , , ,10.199999999999999,0.13, ,0.69,10.199999999999999,0.690000000000000,35.094999999999999,0.000000000000000, ,0.000000000000000, , , , 
1650,2013,396,IA33D9816, ,Southwestern Atlantic Seaboard (HA 23),08/02/2013 00:00:00,1502,February,NUT,CV13001,52.279200000000003,-10.269299999999999,63.020000000000003,57.850000000000001, , , , , , ,271.97, ,10.300000000000001,0.1, ,0.71,10.300000000000001,0.710000000000000,35.130000000000003,35.101999999999997, ,0.000000000000000, , , , 
1651,2013,396,IA33D9816, ,Southwestern Atlantic Seaboard (HA 23),08/02/2013 00:00:00,1502,February,NUT,CV13001,52.279200000000003,-10.269299999999999,63.020000000000003,2.390000000000000, , , , , , ,283.48, ,10.400000000000000,0.15, ,0.72,10.400000000000000,0.720000000000000,35.085999999999999,35.064000000000000, ,0.000000000000000, , , , 
1652,2013,395,IA33D9847, ,Southwestern Atlantic Seaboard (HA 23),08/02/2013 00:00:00,1549,February,NUT,CV13001,52.329999999999998,-10.119300000000001,26.109999999999999,3.000000000000000, , , , , , , , ,13.000000000000000,0.2, ,0.74,13.000000000000000,0.740000000000000,33.609000000000002,0.000000000000000, ,0.000000000000000, , , , 
1653,2013,394,IA34E0334, ,Southwestern Atlantic Seaboard (HA 23),09/02/2013 00:00:00,717,February,NUT,CV13001,52.551000000000002,-9.953300000000000,48.640000000000001,3.000000000000000, , , , , , , , ,16.699999999999999,0.21, ,0.76,16.699999999999999,0.760000000000000,31.265000000000001,0.000000000000000, ,0.000000000000000, , , , 
1654,2013,393,IA34E0351, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,748,February,NUT,CV13001,52.601300000000002,-9.868700000000000,47.200000000000003,3.000000000000000, , , , , , , , ,13.300000000000001,0.19, ,0.71,13.300000000000001,0.710000000000000,33.171999999999997,0.000000000000000, ,0.000000000000000, , , , 
1655,2013,392,IA34E0374, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,827,February,NUT,CV13001,52.655700000000003,-9.739800000000001,44.000000000000000,3.000000000000000, , , , , , , , ,12.100000000000000,0.15, ,0.71,12.100000000000000,0.710000000000000,33.863999999999997,0.000000000000000, ,0.000000000000000, , , , 
1656,2013,391,IA34E0298, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,852,February,NUT,CV13001,52.702500000000001,-9.670700000000000,44.450000000000003,3.000000000000000, , , , , , , , ,11.699999999999999,0.14, ,0.68,11.699999999999999,0.680000000000000,34.296999999999997,0.000000000000000, ,0.000000000000000, , , , 
1657,2013,390,IA34E0522, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,917,February,NUT,CV13001,52.748500000000000,-9.638700000000000,48.549999999999997,45.030000000000001, , , , , , ,262.76, ,11.100000000000000,0.08, ,0.68,11.100000000000000,0.680000000000000,34.959000000000003,34.975000000000001, ,0.000000000000000, , , , 
1658,2013,390,IA34E0522, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,917,February,NUT,CV13001,52.748500000000000,-9.638700000000000,48.549999999999997,19.609999999999999, , , , , , ,283.53, ,11.900000000000000,0.13, ,0.67,11.900000000000000,0.670000000000000,34.372999999999998,34.337000000000003, ,0.000000000000000, , , , 
1659,2013,390,IA34E0522, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,917,February,NUT,CV13001,52.748500000000000,-9.638700000000000,48.549999999999997,3.650000000000000, , , , , , ,279.2, ,11.199999999999999,0.11, ,0.62,11.199999999999999,0.620000000000000,34.225999999999999,34.198999999999998, ,0.000000000000000, , , , 
1660,2013,389,IA34E0518, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,954,February,NUT,CV13001,52.802500000000002,-9.571500000000000,45.299999999999997,3.000000000000000, , , , , , , , ,11.699999999999999,0.12, ,0.66,11.699999999999999,0.660000000000000,34.078000000000003,0.000000000000000, ,0.000000000000000, , , , 
1661,2013,388,IA34E0462, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,1021,February,NUT,CV13001,52.859699999999997,-9.531700000000001,48.649999999999999,3.000000000000000, , , , , , , , ,11.500000000000000,0.1, ,0.7,11.500000000000000,0.700000000000000,34.055999999999997,0.000000000000000, ,0.000000000000000, , , , 
1662,2013,387,IA34E0456, ,Shannon Plume (HAs 27;28),09/02/2013 00:00:00,1041,February,NUT,CV13001,52.906199999999998,-9.513199999999999,42.729999999999997,3.000000000000000, , , , , , , , ,11.699999999999999,0.11, ,0.65,11.699999999999999,0.650000000000000,34.036999999999999,0.000000000000000, ,0.000000000000000, , , , 
